"Pair","Param1","Param2","Param1Value","Param2Value","TrueMu"
"gamma_max_vs_E_star","gamma_max","E_star",0.171428571428571,614.285714285714,0.300402269140979
"gamma_max_vs_E_star","gamma_max","E_star",0.171428571428571,678.571428571429,0.286393877867762
"gamma_max_vs_E_star","gamma_max","E_star",0.171428571428571,742.857142857143,0.274171150597821
"gamma_max_vs_E_star","gamma_max","E_star",0.171428571428571,807.142857142857,0.263444481684565
"gamma_max_vs_E_star","gamma_max","E_star",0.171428571428571,871.428571428572,0.253976820622076
"gamma_max_vs_E_star","gamma_max","E_star",0.171428571428571,935.714285714286,0.245574222532289
"gamma_max_vs_E_star","gamma_max","E_star",0.171428571428571,1000,0.23807765629088
"gamma_max_vs_E_star","gamma_max","E_star",0.185714285714286,100,0.587783021231681
"gamma_max_vs_E_star","gamma_max","E_star",0.185714285714286,164.285714285714,0.531863164247794
"gamma_max_vs_E_star","gamma_max","E_star",0.185714285714286,228.571428571429,0.486567432831809
"gamma_max_vs_E_star","gamma_max","E_star",0.185714285714286,292.857142857143,0.447723819476945
"gamma_max_vs_E_star","gamma_max","E_star",0.185714285714286,357.142857142857,0.414272801362865
"gamma_max_vs_E_star","gamma_max","E_star",0.185714285714286,421.428571428571,0.385557759837572
"gamma_max_vs_E_star","gamma_max","E_star",0.185714285714286,485.714285714286,0.360931686717182
"gamma_max_vs_E_star","gamma_max","E_star",0.185714285714286,550,0.339771613572099
"gamma_max_vs_E_star","gamma_max","E_star",0.185714285714286,614.285714285714,0.321518535155254
"gamma_max_vs_E_star","gamma_max","E_star",0.185714285714286,678.571428571429,0.305693612064859
"gamma_max_vs_E_star","gamma_max","E_star",0.185714285714286,742.857142857143,0.291897188076896
"gamma_max_vs_E_star","gamma_max","E_star",0.185714285714286,807.142857142857,0.279800052216724
"gamma_max_vs_E_star","gamma_max","E_star",0.185714285714286,871.428571428572,0.269132495417
"gamma_max_vs_E_star","gamma_max","E_star",0.185714285714286,935.714285714286,0.259673740332427
"gamma_max_vs_E_star","gamma_max","E_star",0.185714285714286,1000,0.251242713547895
"gamma_max_vs_E_star","gamma_max","E_star",0.2,100,0.641406155371725
"gamma_max_vs_E_star","gamma_max","E_star",0.2,164.285714285714,0.579053242444444
"gamma_max_vs_E_star","gamma_max","E_star",0.2,228.571428571429,0.528439958733256
"gamma_max_vs_E_star","gamma_max","E_star",0.2,292.857142857143,0.484970708014493
"gamma_max_vs_E_star","gamma_max","E_star",0.2,357.142857142857,0.447496983487398
"gamma_max_vs_E_star","gamma_max","E_star",0.2,421.428571428571,0.415308758328875
"gamma_max_vs_E_star","gamma_max","E_star",0.2,485.714285714286,0.387697128530747
"gamma_max_vs_E_star","gamma_max","E_star",0.2,550,0.36397287668958
"gamma_max_vs_E_star","gamma_max","E_star",0.2,614.285714285714,0.343513683831288
"gamma_max_vs_E_star","gamma_max","E_star",0.2,678.571428571429,0.325784240287892
"gamma_max_vs_E_star","gamma_max","E_star",0.2,742.857142857143,0.310336455958952
"gamma_max_vs_E_star","gamma_max","E_star",0.2,807.142857142857,0.296800467151562
"gamma_max_vs_E_star","gamma_max","E_star",0.2,871.428571428572,0.284872826703353
"gamma_max_vs_E_star","gamma_max","E_star",0.2,935.714285714286,0.274304899335196
"gamma_max_vs_E_star","gamma_max","E_star",0.2,1000,0.264892637160219
"gamma_max_vs_E_star","gamma_max","E_star",0.214285714285714,100,0.696570652794106
"gamma_max_vs_E_star","gamma_max","E_star",0.214285714285714,164.285714285714,0.627772459336602
"gamma_max_vs_E_star","gamma_max","E_star",0.214285714285714,228.571428571429,0.571777700744943
"gamma_max_vs_E_star","gamma_max","E_star",0.214285714285714,292.857142857143,0.523590640376646
"gamma_max_vs_E_star","gamma_max","E_star",0.214285714285714,357.142857142857,0.481988112952236
"gamma_max_vs_E_star","gamma_max","E_star",0.214285714285714,421.428571428571,0.446217010615679
"gamma_max_vs_E_star","gamma_max","E_star",0.214285714285714,485.714285714286,0.41551320246965
"gamma_max_vs_E_star","gamma_max","E_star",0.214285714285714,550,0.389124962391549
"gamma_max_vs_E_star","gamma_max","E_star",0.214285714285714,614.285714285714,0.366368378678702
"gamma_max_vs_E_star","gamma_max","E_star",0.214285714285714,678.571428571429,0.3466521382445
"gamma_max_vs_E_star","gamma_max","E_star",0.214285714285714,742.857142857143,0.329479470930988
"gamma_max_vs_E_star","gamma_max","E_star",0.214285714285714,807.142857142857,0.314439249288659
"gamma_max_vs_E_star","gamma_max","E_star",0.214285714285714,871.428571428572,0.301193522401263
"gamma_max_vs_E_star","gamma_max","E_star",0.214285714285714,935.714285714286,0.289464996912581
"gamma_max_vs_E_star","gamma_max","E_star",0.214285714285714,1000,0.279025880192463
"gamma_max_vs_E_star","gamma_max","E_star",0.228571428571429,100,0.753020884856866
"gamma_max_vs_E_star","gamma_max","E_star",0.228571428571429,164.285714285714,0.677828692350516
"gamma_max_vs_E_star","gamma_max","E_star",0.228571428571429,228.571428571429,0.61643560380176
"gamma_max_vs_E_star","gamma_max","E_star",0.228571428571429,292.857142857143,0.563475085184601
"gamma_max_vs_E_star","gamma_max","E_star",0.228571428571429,357.142857142857,0.517665730410451
"gamma_max_vs_E_star","gamma_max","E_star",0.228571428571429,421.428571428571,0.478223268764154
"gamma_max_vs_E_star","gamma_max","E_star",0.228571428571429,485.714285714286,0.44433647924734
"gamma_max_vs_E_star","gamma_max","E_star",0.228571428571429,550,0.415196144095798
"gamma_max_vs_E_star","gamma_max","E_star",0.228571428571429,614.285714285714,0.39005951665568
"gamma_max_vs_E_star","gamma_max","E_star",0.228571428571429,678.571428571429,0.368280550212137
"gamma_max_vs_E_star","gamma_max","E_star",0.228571428571429,742.857142857143,0.349314152143673
"gamma_max_vs_E_star","gamma_max","E_star",0.228571428571429,807.142857142857,0.332707766402738
"gamma_max_vs_E_star","gamma_max","E_star",0.228571428571429,871.428571428572,0.318088499331773
"gamma_max_vs_E_star","gamma_max","E_star",0.228571428571429,935.714285714286,0.305149837537843
"gamma_max_vs_E_star","gamma_max","E_star",0.228571428571429,1000,0.293639646927885
"gamma_max_vs_E_star","gamma_max","E_star",0.242857142857143,100,0.810502156511069
"gamma_max_vs_E_star","gamma_max","E_star",0.242857142857143,164.285714285714,0.729026888599513
"gamma_max_vs_E_star","gamma_max","E_star",0.242857142857143,228.571428571429,0.662263822017321
"gamma_max_vs_E_star","gamma_max","E_star",0.242857142857143,292.857142857143,0.604509969921163
"gamma_max_vs_E_star","gamma_max","E_star",0.242857142857143,357.142857142857,0.554443787587211
"gamma_max_vs_E_star","gamma_max","E_star",0.242857142857143,421.428571428571,0.511263054731474
"gamma_max_vs_E_star","gamma_max","E_star",0.242857142857143,485.714285714286,0.47411885211924
"gamma_max_vs_E_star","gamma_max","E_star",0.242857142857143,550,0.442150628230578
"gamma_max_vs_E_star","gamma_max","E_star",0.242857142857143,614.285714285714,0.414560519463406
"gamma_max_vs_E_star","gamma_max","E_star",0.242857142857143,678.571428571429,0.390649781310245
"gamma_max_vs_E_star","gamma_max","E_star",0.242857142857143,742.857142857143,0.36982594680693
"gamma_max_vs_E_star","gamma_max","E_star",0.242857142857143,807.142857142857,0.351595312184898
"gamma_max_vs_E_star","gamma_max","E_star",0.242857142857143,871.428571428572,0.335549934364671
"gamma_max_vs_E_star","gamma_max","E_star",0.242857142857143,935.714285714286,0.321353764123876
"gamma_max_vs_E_star","gamma_max","E_star",0.242857142857143,1000,0.308729911092558
"gamma_max_vs_E_star","gamma_max","E_star",0.257142857142857,100,0.868763621195308
"gamma_max_vs_E_star","gamma_max","E_star",0.257142857142857,164.285714285714,0.781171641146152
"gamma_max_vs_E_star","gamma_max","E_star",0.257142857142857,228.571428571429,0.709109885762884
"gamma_max_vs_E_star","gamma_max","E_star",0.257142857142857,292.857142857143,0.646577401618536
"gamma_max_vs_E_star","gamma_max","E_star",0.257142857142857,357.142857142857,0.592231947467709
"gamma_max_vs_E_star","gamma_max","E_star",0.257142857142857,421.428571428571,0.545267606988707
"gamma_max_vs_E_star","gamma_max","E_star",0.257142857142857,485.714285714286,0.504808208358292
"gamma_max_vs_E_star","gamma_max","E_star",0.257142857142857,550,0.46994902212682
"gamma_max_vs_E_star","gamma_max","E_star",0.257142857142857,614.285714285714,0.439841655579009
"gamma_max_vs_E_star","gamma_max","E_star",0.257142857142857,678.571428571429,0.413737417116495
"gamma_max_vs_E_star","gamma_max","E_star",0.257142857142857,742.857142857143,0.390997978776257
"gamma_max_vs_E_star","gamma_max","E_star",0.257142857142857,807.142857142857,0.371089205931357
"gamma_max_vs_E_star","gamma_max","E_star",0.257142857142857,871.428571428572,0.353568330596048
"gamma_max_vs_E_star","gamma_max","E_star",0.257142857142857,935.714285714286,0.338069701302062
"gamma_max_vs_E_star","gamma_max","E_star",0.257142857142857,1000,0.324291443526418
"gamma_max_vs_E_star","gamma_max","E_star",0.271428571428571,100,0.927560421933833
"gamma_max_vs_E_star","gamma_max","E_star",0.271428571428571,164.285714285714,0.83406918408701
"gamma_max_vs_E_star","gamma_max","E_star",0.271428571428571,228.571428571429,0.756820492238984
"gamma_max_vs_E_star","gamma_max","E_star",0.271428571428571,292.857142857143,0.689557176223427
"gamma_max_vs_E_star","gamma_max","E_star",0.271428571428571,357.142857142857,0.630936784572117
"gamma_max_vs_E_star","gamma_max","E_star",0.271428571428571,421.428571428571,0.580164792855131
"gamma_max_vs_E_star","gamma_max","E_star",0.271428571428571,485.714285714286,0.536349100721197
"gamma_max_vs_E_star","gamma_max","E_star",0.271428571428571,550,0.498548817381716
"gamma_max_vs_E_star","gamma_max","E_star",0.271428571428571,614.285714285714,0.465870383015036
"gamma_max_vs_E_star","gamma_max","E_star",0.271428571428571,678.571428571429,0.437518564201265
"gamma_max_vs_E_star","gamma_max","E_star",0.271428571428571,742.857142857143,0.412811216045128
"gamma_max_vs_E_star","gamma_max","E_star",0.271428571428571,807.142857142857,0.391174908399828
"gamma_max_vs_E_star","gamma_max","E_star",0.271428571428571,871.428571428572,0.372132596934832
"gamma_max_vs_E_star","gamma_max","E_star",0.271428571428571,935.714285714286,0.355289209629468
"gamma_max_vs_E_star","gamma_max","E_star",0.271428571428571,1000,0.340317848674333
"gamma_max_vs_E_star","gamma_max","E_star",0.285714285714286,100,0.986655279672436
"gamma_max_vs_E_star","gamma_max","E_star",0.285714285714286,164.285714285714,0.887528889591073
"gamma_max_vs_E_star","gamma_max","E_star",0.285714285714286,228.571428571429,0.805242927059451
"gamma_max_vs_E_star","gamma_max","E_star",0.285714285714286,292.857142857143,0.73332805297389
"gamma_max_vs_E_star","gamma_max","E_star",0.285714285714286,357.142857142857,0.670462854959695
"gamma_max_vs_E_star","gamma_max","E_star",0.285714285714286,421.428571428571,0.615879959772538
"gamma_max_vs_E_star","gamma_max","E_star",0.285714285714286,485.714285714286,0.5686833984476
"gamma_max_vs_E_star","gamma_max","E_star",0.285714285714286,550,0.527904874152108
"gamma_max_vs_E_star","gamma_max","E_star",0.285714285714286,614.285714285714,0.492611702878716
"gamma_max_vs_E_star","gamma_max","E_star",0.285714285714286,678.571428571429,0.461966104961527
"gamma_max_vs_E_star","gamma_max","E_star",0.285714285714286,742.857142857143,0.435244652791359
"gamma_max_vs_E_star","gamma_max","E_star",0.285714285714286,807.142857142857,0.411836150996038
"gamma_max_vs_E_star","gamma_max","E_star",0.285714285714286,871.428571428572,0.391230139258502
"gamma_max_vs_E_star","gamma_max","E_star",0.285714285714286,935.714285714286,0.3730025495368
"gamma_max_vs_E_star","gamma_max","E_star",0.285714285714286,1000,0.356801609134236
"gamma_max_vs_E_star","gamma_max","E_star",0.3,100,1.04581974938385
"gamma_max_vs_E_star","gamma_max","E_star",0.3,164.285714285714,0.941364382990294
"gamma_max_vs_E_star","gamma_max","E_star",0.3,228.571428571429,0.854226156047659
"gamma_max_vs_E_star","gamma_max","E_star",0.3,292.857142857143,0.77776879201014
"gamma_max_vs_E_star","gamma_max","E_star",0.3,357.142857142857,0.710713618497201
"gamma_max_vs_E_star","gamma_max","E_star",0.3,421.428571428571,0.652336705578256
"gamma_max_vs_E_star","gamma_max","E_star",0.3,485.714285714286,0.601750900630294
"gamma_max_vs_E_star","gamma_max","E_star",0.3,550,0.55796989325106
"gamma_max_vs_E_star","gamma_max","E_star",0.3,614.285714285714,0.520028514289016
"gamma_max_vs_E_star","gamma_max","E_star",0.3,678.571428571429,0.487050960195332
"gamma_max_vs_E_star","gamma_max","E_star",0.3,742.857142857143,0.45827550151429
"gamma_max_vs_E_star","gamma_max","E_star",0.3,807.142857142857,0.433055075290513
"gamma_max_vs_E_star","gamma_max","E_star",0.3,871.428571428572,0.410846961136877
"gamma_max_vs_E_star","gamma_max","E_star",0.3,935.714285714286,0.391198753688748
"gamma_max_vs_E_star","gamma_max","E_star",0.3,1000,0.373734137383807
"gamma_max_vs_a","gamma_max","a",0.1,0.5,0.0736118252712305
"gamma_max_vs_a","gamma_max","a",0.1,0.75,0.144412525876077
"gamma_max_vs_a","gamma_max","a",0.1,1,0.222123965991239
"gamma_max_vs_a","gamma_max","a",0.1,1.25,0.300540620315416
"gamma_max_vs_a","gamma_max","a",0.1,1.5,0.376524128681403
"gamma_max_vs_a","gamma_max","a",0.1,1.75,0.448670280073124
"gamma_max_vs_a","gamma_max","a",0.1,2,0.516490490166122
"gamma_max_vs_a","gamma_max","a",0.1,2.25,0.579957857563713
"gamma_max_vs_a","gamma_max","a",0.1,2.5,0.639265328955888
"gamma_max_vs_a","gamma_max","a",0.1,2.75,0.694699457855223
"gamma_max_vs_a","gamma_max","a",0.1,3,0.746575723492373
"gamma_max_vs_a","gamma_max","a",0.1,3.25,0.795206385296125
"gamma_max_vs_a","gamma_max","a",0.1,3.5,0.840885466023341
"gamma_max_vs_a","gamma_max","a",0.1,3.75,0.883882686929434
"gamma_max_vs_a","gamma_max","a",0.1,4,0.924442000797663
"gamma_max_vs_a","gamma_max","a",0.114285714285714,0.5,0.0818094269059748
"gamma_max_vs_a","gamma_max","a",0.114285714285714,0.75,0.158636585257779
"gamma_max_vs_a","gamma_max","a",0.114285714285714,1,0.241589615645821
"gamma_max_vs_a","gamma_max","a",0.114285714285714,1.25,0.32421289899102
"gamma_max_vs_a","gamma_max","a",0.114285714285714,1.5,0.40346598004229
"gamma_max_vs_a","gamma_max","a",0.114285714285714,1.75,0.478125658780104
"gamma_max_vs_a","gamma_max","a",0.114285714285714,2,0.547875135358596
"gamma_max_vs_a","gamma_max","a",0.114285714285714,2.25,0.612826687278511
"gamma_max_vs_a","gamma_max","a",0.114285714285714,2.5,0.673279693677033
"gamma_max_vs_a","gamma_max","a",0.114285714285714,2.75,0.729600378852054
"gamma_max_vs_a","gamma_max","a",0.114285714285714,3,0.782163554369217
"gamma_max_vs_a","gamma_max","a",0.114285714285714,3.25,0.831325786735151
"gamma_max_vs_a","gamma_max","a",0.114285714285714,3.5,0.877414406249708
"gamma_max_vs_a","gamma_max","a",0.114285714285714,3.75,0.920724386789434
"gamma_max_vs_a","gamma_max","a",0.114285714285714,4,0.961519004663099
"gamma_max_vs_a","gamma_max","a",0.128571428571429,0.5,0.0907903914228822
"gamma_max_vs_a","gamma_max","a",0.128571428571429,0.75,0.173925823559353
"gamma_max_vs_a","gamma_max","a",0.128571428571429,1,0.262201926196102
"gamma_max_vs_a","gamma_max","a",0.128571428571429,1.25,0.348993327466155
"gamma_max_vs_a","gamma_max","a",0.128571428571429,1.5,0.431421508655512
"gamma_max_vs_a","gamma_max","a",0.128571428571429,1.75,0.508481079386969
"gamma_max_vs_a","gamma_max","a",0.128571428571429,2,0.580045319583135
"gamma_max_vs_a","gamma_max","a",0.128571428571429,2.25,0.646373737377794
"gamma_max_vs_a","gamma_max","a",0.128571428571429,2.5,0.707875023179715
"gamma_max_vs_a","gamma_max","a",0.128571428571429,2.75,0.764995505874643
"gamma_max_vs_a","gamma_max","a",0.128571428571429,3,0.818168700296847
"gamma_max_vs_a","gamma_max","a",0.128571428571429,3.25,0.867794461476721
"gamma_max_vs_a","gamma_max","a",0.128571428571429,3.5,0.914232333672104
"gamma_max_vs_a","gamma_max","a",0.128571428571429,3.75,0.957801511686981
"gamma_max_vs_a","gamma_max","a",0.128571428571429,4,0.998783676636883
"gamma_max_vs_a","gamma_max","a",0.142857142857143,0.5,0.10060271739686
"gamma_max_vs_a","gamma_max","a",0.142857142857143,0.75,0.190307151131015
"gamma_max_vs_a","gamma_max","a",0.142857142857143,1,0.283957734258768
"gamma_max_vs_a","gamma_max","a",0.142857142857143,1.25,0.374854493052285
"gamma_max_vs_a","gamma_max","a",0.142857142857143,1.5,0.460347561372993
"gamma_max_vs_a","gamma_max","a",0.142857142857143,1.75,0.539684552113605
"gamma_max_vs_a","gamma_max","a",0.142857142857143,2,0.612944901656319
"gamma_max_vs_a","gamma_max","a",0.142857142857143,2.25,0.680541632416297
"gamma_max_vs_a","gamma_max","a",0.142857142857143,2.5,0.742994422830656
"gamma_max_vs_a","gamma_max","a",0.142857142857143,2.75,0.800829377841841
"gamma_max_vs_a","gamma_max","a",0.142857142857143,3,0.85453762070046
"gamma_max_vs_a","gamma_max","a",0.142857142857143,3.25,0.904560998941895
"gamma_max_vs_a","gamma_max","a",0.142857142857143,3.5,0.951290015887266
"gamma_max_vs_a","gamma_max","a",0.142857142857143,3.75,0.995066964784756
"gamma_max_vs_a","gamma_max","a",0.142857142857143,4,1.03619096441077
"gamma_max_vs_a","gamma_max","a",0.157142857142857,0.5,0.111292952576504
"gamma_max_vs_a","gamma_max","a",0.157142857142857,0.75,0.207801594693388
"gamma_max_vs_a","gamma_max","a",0.157142857142857,1,0.306846890760162
"gamma_max_vs_a","gamma_max","a",0.157142857142857,1.25,0.401763115864666
"gamma_max_vs_a","gamma_max","a",0.157142857142857,1.5,0.490196931249854
"gamma_max_vs_a","gamma_max","a",0.157142857142857,1.75,0.571681756006156
"gamma_max_vs_a","gamma_max","a",0.157142857142857,2,0.646516785465726
"gamma_max_vs_a","gamma_max","a",0.157142857142857,2.25,0.715273055020396
"gamma_max_vs_a","gamma_max","a",0.157142857142857,2.5,0.778581767813333
"gamma_max_vs_a","gamma_max","a",0.157142857142857,2.75,0.837047787925891
